Company Name,Company id,Count Page View,Count Search,Count Requests,Count Orders,Count Session Id,Total Order Value In Euro,Monetize Amount,Final Points,Groups on Final Points,ClusterPredicted K-means
SOCIETE HUILE SAHARA,32445,0.000976426,0.002904163,0,0,0.005163511,0,0,0.452205005,3,0
EMI-tec GmbH,27343,0.000976426,0.002904163,0,0,0.005163511,0,0,0.452205005,3,0
Omnichem Algeria,19079,0.002231831,0.006776379,0,0,0,0,0,0.450410549,3,0
Pigl Ltd,17164,0.001255405,0.007744434,0,0,0,0,0,0.449991945,3,0
TIVECO 2018 S.L,17676,0.001255405,0.007744434,0,0,0,0,0,0.449991945,3,0
Becker Industrie,18608,0.000278979,0.008712488,0,0,0,0,0,0.449573342,3,0
SC TECHNICAL DIE-CASTING SRL,19519,0.000278979,0.008712488,0,0,0,0,0,0.449573342,3,0
DOGA BIOTECH,5444,0.001673874,0.003872217,0,0,0.003442341,0,0,0.449421563,3,0
2g italia srl,22874,0.001673874,0.003872217,0,0,0.003442341,0,0,0.449421563,3,0
App Tech Srl,36010,0.001673874,0.003872217,0,0,0.003442341,0,0,0.449421563,3,0
KARPIN,31125,0.001115916,0.000968054,0,0,0.006884682,0,0,0.448432577,3,0
Steph Kilkenny Ltd,33208,0.002371321,0.004840271,0,0,0.00172117,0,0,0.446638121,3,0
Blockbox,31416,0.001394895,0.005808325,0,0,0.00172117,0,0,0.446219517,3,0
"PRODUCTOS CITROSOL,S.A.",27355,0.000836937,0.002904163,0,0,0.005163511,0,0,0.445230532,3,0
EMAX SRL,34002,0.000836937,0.002904163,0,0,0.005163511,0,0,0.445230532,3,0
ÇALIK DENİM,25768,0.000836937,0.002904163,0,0,0.005163511,0,0,0.445230532,3,0
Necati Kaya Tıbbi Cihazlar Ith. ve Ihr. San. ve Tic. LTD. STI.,19074,0.001115916,0.007744434,0,0,0,0,0,0.443017472,3,0
Strathheaven Limited,25794,0.00251081,0.002904163,0,0,0.003442341,0,0,0.442865693,3,0
A Touch of Beauty Salon (MISS ROBERTA KINSKIENE),30331,0.00251081,0.002904163,0,0,0.003442341,0,0,0.442865693,3,0
Fibras Para el Aseo sa de cv,22794,0.001534384,0.003872217,0,0,0.003442341,0,0,0.442447089,3,0
IN-CHEMIE Technology,22242,0.000557958,0.004840271,0,0,0.003442341,0,0,0.442028486,3,0
JE Wold Skevik,31625,0.000976426,0.000968054,0,0,0.006884682,0,0,0.441458104,3,0
Oberland Mangold,30380,0.000976426,0.000968054,0,0,0.006884682,0,0,0.441458104,3,0
ATI EXPORT,25965,0.000976426,0.000968054,0,0,0.006884682,0,0,0.441458104,3,0
Ozo Innovations Ltd,33471,0.000976426,0.000968054,0,0,0.006884682,0,0,0.441458104,3,0
Bluewater Bio Limited,25329,0.000976426,0.000968054,0,0,0.006884682,0,0,0.441458104,3,0
TAN TARIM A.Ş.,29779,0.001673874,0.001936108,0,0,0.005163511,0,0,0.438674662,3,0
Chemcolor Sevnica D.O.O.,828,0.000697447,0.002904163,0,0,0.005163511,0,0,0.438256058,3,0
"PLASALix - Fabricação de Artigos Plásticos, lda",3119,0.003347747,0.001936108,0,0,0.003442341,0,0,0.436309823,3,0
TAMURA ELSOLD GmbH,17363,0.000976426,0.007744434,0,0,0,0,0,0.436042998,3,0
Turkqua STE,22948,0.002371321,0.002904163,0,0,0.003442341,0,0,0.43589122,3,0
Trade Hair Supplies,34273,0.002371321,0.002904163,0,0,0.003442341,0,0,0.43589122,3,0
Staro Nature's Finest b.v.,29382,0.001394895,0.003872217,0,0,0.003442341,0,0,0.435472616,3,0
FUBAG Metallveredlung AG,25741,0.001394895,0.003872217,0,0,0.003442341,0,0,0.435472616,3,0
Cocktailando GmbH,30649,0.001394895,0.003872217,0,0,0.003442341,0,0,0.435472616,3,0
Colosol Coatings GmbH,20260,0.000418468,0.004840271,0,0,0.003442341,0,0,0.435054013,3,0
Hygienic Disinfection Services Ltd,33656,0.000836937,0.000968054,0,0,0.006884682,0,0,0.43448363,3,0
Nyrstar ex Umicore,25468,0.000836937,0.000968054,0,0,0.006884682,0,0,0.43448363,3,0
Metall Chemie Holding GmbH,18238,0.001115916,0.005808325,0,0,0.00172117,0,0,0.432270571,3,0
Canect European Technologies Ltd,1874,0.001534384,0.001936108,0,0,0.005163511,0,0,0.431700188,3,0
P.W.Trading Company Sp. z o.o.,31268,0.001534384,0.001936108,0,0,0.005163511,0,0,0.431700188,3,0
FPF INTERNATIONAL SL,17768,0.001813363,0.006776379,0,0,0,0,0,0.429487128,3,0
vita-chemie ltd,20128,0.000836937,0.007744434,0,0,0,0,0,0.429068525,3,0
Ravago chemicals,19001,0.000836937,0.007744434,0,0,0,0,0,0.429068525,3,0
Gurit Limited,34454,0.002231831,0.002904163,0,0,0.003442341,0,0,0.428916746,3,0
AGP SOLIVER,34320,0.001255405,0.003872217,0,0,0.003442341,0,0,0.428498143,3,0
Global Enerji Sanayi ve Ticaret Limited Şirketi,34231,0.001255405,0.003872217,0,0,0.003442341,0,0,0.428498143,3,0
Kalka Maja Baltic,7399,0.001255405,0.003872217,0,0,0.003442341,0,0,0.428498143,3,0
Olympic Services Pvt Ltd,23068,0.001255405,0.003872217,0,0,0.003442341,0,0,0.428498143,3,0
Aavi Technologies Oy,22582,0.001673874,0,0,0,0.006884682,0,0,0.42792776,3,0
NexGen,27228,0.000697447,0.000968054,0,0,0.006884682,0,0,0.427509157,3,0
KWS Berlin GmbH,28822,0.000697447,0.000968054,0,0,0.006884682,0,0,0.427509157,3,0
BIOTECHNOLOGICAL APPLICATION LTD,25377,0.000697447,0.000968054,0,0,0.006884682,0,0,0.427509157,3,0
ISTANBUL ILAC SAN. VE TIC. A.S.,23200,0.001394895,0.001936108,0,0,0.005163511,0,0,0.424725715,3,0
Sluys International NV,19006,0.001673874,0.006776379,0,0,0,0,0,0.422512655,3,0
BIOCHEM CHEMOPHARMA FRANCE,19590,0.000697447,0.007744434,0,0,0,0,0,0.422094052,3,0
Vynova PPC SAS,16944,0.000697447,0.007744434,0,0,0,0,0,0.422094052,3,0
HINDUSTAN TILES,18872,0.000697447,0.007744434,0,0,0,0,0,0.422094052,3,0
Ian Mitchell Distribution Limited,29815,0.002092342,0.002904163,0,0,0.003442341,0,0,0.421942273,3,0
Creative Technologies GmbH,36142,0.001115916,0.003872217,0,0,0.003442341,0,0,0.421523669,3,0
Danpower GmbH,27813,0.001115916,0.003872217,0,0,0.003442341,0,0,0.421523669,3,0
CASEL-ECZACI,35729,0.001115916,0.003872217,0,0,0.003442341,0,0,0.421523669,3,0
Cosmetic Service S.R.L.,25474,0.001115916,0.003872217,0,0,0.003442341,0,0,0.421523669,3,0
OBRAS Y CONSTRUCCIONES LAS CASICAS S.L,25536,0.001115916,0.003872217,0,0,0.003442341,0,0,0.421523669,3,0
Arkema,2146,0.001115916,0.003872217,0,0,0.003442341,0,0,0.421523669,3,0
Antec Finiture S.r.l.,33526,0.001115916,0.003872217,0,0,0.003442341,0,0,0.421523669,3,0
UNIVEX CARIBBEAN LLC,25331,0.001115916,0.003872217,0,0,0.003442341,0,0,0.421523669,3,0
Stadt Guben,34557,0.001115916,0.003872217,0,0,0.003442341,0,0,0.421523669,3,0
"Worth of Life, SL",26007,0.001115916,0.003872217,0,0,0.003442341,0,0,0.421523669,3,0
"AAquali Co., Ltd.",10590,0.000557958,0.000968054,0,0,0.006884682,0,0,0.420534683,3,0
Drukpol,22169,0.001813363,0.004840271,0,0,0.00172117,0,0,0.418740227,3,0
Fa. Zellaerosol GmbH,21583,0.000836937,0.005808325,0,0,0.00172117,0,0,0.418321624,3,0
Alfincart Srl,24246,0.000836937,0.005808325,0,0,0.00172117,0,0,0.418321624,3,0
Engis Corporation,33019,0.000836937,0.005808325,0,0,0.00172117,0,0,0.418321624,3,0
RJL Marine Ltd,21883,0.000836937,0.005808325,0,0,0.00172117,0,0,0.418321624,3,0
Acti-Med GmbH,36200,0.001255405,0.001936108,0,0,0.005163511,0,0,0.417751241,3,0
ROMWATT RUBBER SRL,22842,0.001255405,0.001936108,0,0,0.005163511,0,0,0.417751241,3,0
Karpas Ambalaze d.o.o.,9613,0.001255405,0.001936108,0,0,0.005163511,0,0,0.417751241,3,0
Zimpli Ltd,32292,0.001255405,0.001936108,0,0,0.005163511,0,0,0.417751241,3,0
TriStar Industries Group,29592,0.001255405,0.001936108,0,0,0.005163511,0,0,0.417751241,3,0
CEAMD Limited,17719,0.00251081,0.005808325,0,0,0,0,0,0.415956785,3,0
Exoterm-IT d.o.o.,13477,0.001534384,0.006776379,0,0,0,0,0,0.415538182,3,0
Toi Toi & Dixi Sanitärsysteme GmbH,33307,0.001952853,0.002904163,0,0,0.003442341,0,0,0.414967799,3,0
Proftehcauciuc SRL,21405,0.000976426,0.003872217,0,0,0.003442341,0,0,0.414549196,3,0
Lou Pharma,21465,0.000976426,0.003872217,0,0,0.003442341,0,0,0.414549196,3,0
Titiz Plastik,20313,0.000976426,0.003872217,0,0,0.003442341,0,0,0.414549196,3,0
KHABAROV REGIONAL VETERINARY LABORATORY,35410,0.000976426,0.003872217,0,0,0.003442341,0,0,0.414549196,3,0
UNIPAR CARBOCLORO SA,29009,0.001394895,0,0,0,0.006884682,0,0,0.413978813,3,0
SUNIX FZCO,22759,0.001394895,0,0,0,0.006884682,0,0,0.413978813,3,0
Zara Color Finish doo,24170,0.001394895,0,0,0,0.006884682,0,0,0.413978813,3,0
KBH DANIŞMANLIK,35455,0.001673874,0.004840271,0,0,0.00172117,0,0,0.411765754,3,0
The Little Lotion Company,30412,0.001673874,0.004840271,0,0,0.00172117,0,0,0.411765754,3,0
PUIGAGRA SL,28307,0.001673874,0.004840271,0,0,0.00172117,0,0,0.411765754,3,0
ANNOVI SRL,27572,0.003068768,0,0,0,0.005163511,0,0,0.411613975,3,0
PDMFAB - PEINTURES DU MEDOC,12684,0.000697447,0.005808325,0,0,0.00172117,0,0,0.41134715,3,0
Metal Plus,26016,0.002092342,0.000968054,0,0,0.005163511,0,0,0.411195371,3,0
OWC-Verlag,33560,0.002092342,0.000968054,0,0,0.005163511,0,0,0.411195371,3,0
Nutrigain Ltd,22925,0.001115916,0.001936108,0,0,0.005163511,0,0,0.410776768,3,0
Karlssons chark,25728,0.001115916,0.001936108,0,0,0.005163511,0,0,0.410776768,3,0
Tex Year Europe Sp. z o.o.,32601,0.001115916,0.001936108,0,0,0.005163511,0,0,0.410776768,3,0
MUSSLER COSMETIC PRODUCTION GMBH & CO. KG,1252,0.003766216,0.000968054,0,0,0.003442341,0,0,0.408830533,3,0
